COUNTRY_AREA_TERRITORY,ISO2,WHOREGION,ISO_YEAR,ISO_WEEK,ISOYW,INF_A,INF_B,INF_ALL,INF_NEGATIVE,PositivityRate,SEASON,Urbanisation
Australia,AU,WPR,2004,17,2004-17,0,0,0,0,0.0,Spring
Australia,AU,WPR,2004,18,2004-18,0,0,0,0,0.0,Spring
Australia,AU,WPR,2004,19,2004-19,0,0,0,0,0.0,Spring
Australia,AU,WPR,2004,20,2004-20,0,0,0,0,0.0,Spring
Australia,AU,WPR,2004,21,2004-21,0,0,0,0,0.0,Spring
Australia,AU,WPR,2004,22,2004-22,0,0,0,0,0.0,Spring
Australia,AU,WPR,2004,23,2004-23,0,0,0,0,0.0,Summer
Australia,AU,WPR,2004,24,2004-24,0,2,2,0,0.0,Summer
Australia,AU,WPR,2004,25,2004-25,0,0,0,0,0.0,Summer
Australia,AU,WPR,2004,26,2004-26,0,0,0,0,0.0,Summer
Australia,AU,WPR,2004,27,2004-27,0,1,1,0,0.0,Summer
Australia,AU,WPR,2004,28,2004-28,3,1,4,0,0.0,Summer
Australia,AU,WPR,2004,29,2004-29,9,0,9,0,0.0,Summer
Australia,AU,WPR,2004,30,2004-30,3,3,6,0,0.0,Summer
Australia,AU,WPR,2004,31,2004-31,5,1,6,0,0.0,Summer
Australia,AU,WPR,2004,32,2004-32,9,0,9,0,0.0,Summer
Australia,AU,WPR,2004,33,2004-33,9,1,10,0,0.0,Summer
Australia,AU,WPR,2004,34,2004-34,16,5,21,0,0.0,Summer
Australia,AU,WPR,2004,35,2004-35,17,10,27,0,0.0,Summer
Australia,AU,WPR,2004,36,2004-36,11,4,15,0,0.0,Autumn
Australia,AU,WPR,2004,37,2004-37,12,9,21,0,0.0,Autumn
Australia,AU,WPR,2004,38,2004-38,12,5,17,0,0.0,Autumn
Australia,AU,WPR,2004,39,2004-39,9,7,16,0,0.0,Autumn
Australia,AU,WPR,2004,40,2004-40,7,6,13,0,0.0,Autumn
Australia,AU,WPR,2004,41,2004-41,6,2,8,0,0.0,Autumn
Australia,AU,WPR,2004,42,2004-42,4,3,7,0,0.0,Autumn
Australia,AU,WPR,2004,43,2004-43,3,3,6,0,0.0,Autumn
Australia,AU,WPR,2004,44,2004-44,1,2,3,0,0.0,Autumn
Australia,AU,WPR,2004,45,2004-45,0,2,2,0,0.0,Autumn
Australia,AU,WPR,2004,46,2004-46,3,4,7,0,0.0,Autumn
Australia,AU,WPR,2004,47,2004-47,2,1,3,0,0.0,Autumn
Australia,AU,WPR,2004,48,2004-48,1,0,1,0,0.0,Autumn
Australia,AU,WPR,2004,49,2004-49,0,1,1,0,0.0,Winter
Australia,AU,WPR,2004,50,2004-50,2,0,2,0,0.0,Winter
Australia,AU,WPR,2004,51,2004-51,0,0,0,0,0.0,Winter
Australia,AU,WPR,2004,52,2004-52,1,1,2,0,0.0,Winter
Australia,AU,WPR,2004,53,2004-53,0,0,0,0,0.0,Winter
Australia,AU,WPR,2005,1,2005-01,1,0,1,0,0.0,Winter
Australia,AU,WPR,2005,2,2005-02,0,0,0,0,0.0,Winter
Australia,AU,WPR,2005,3,2005-03,0,0,0,0,0.0,Winter
Australia,AU,WPR,2005,4,2005-04,0,0,0,0,0.0,Winter
Australia,AU,WPR,2005,5,2005-05,0,0,0,0,0.0,Winter
Australia,AU,WPR,2005,6,2005-06,1,0,1,0,0.0,Winter
Australia,AU,WPR,2005,7,2005-07,0,0,0,0,0.0,Winter
Australia,AU,WPR,2005,8,2005-08,0,0,0,0,0.0,Winter
Australia,AU,WPR,2005,9,2005-09,1,0,1,0,0.0,Winter
Australia,AU,WPR,2005,10,2005-10,0,0,0,0,0.0,Spring
Australia,AU,WPR,2005,11,2005-11,0,0,0,0,0.0,Spring
Australia,AU,WPR,2005,12,2005-12,0,0,0,0,0.0,Spring
Australia,AU,WPR,2005,13,2005-13,0,0,0,0,0.0,Spring
Australia,AU,WPR,2005,14,2005-14,0,0,0,0,0.0,Spring
Australia,AU,WPR,2005,15,2005-15,0,0,0,0,0.0,Spring
Australia,AU,WPR,2005,16,2005-16,3,0,3,0,0.0,Spring
Australia,AU,WPR,2005,17,2005-17,1,0,1,0,0.0,Spring
Australia,AU,WPR,2005,18,2005-18,3,0,3,0,0.0,Spring
Australia,AU,WPR,2005,19,2005-19,1,0,1,0,0.0,Spring
Australia,AU,WPR,2005,20,2005-20,5,0,5,0,0.0,Spring
Australia,AU,WPR,2005,21,2005-21,3,2,5,0,0.0,Spring
Australia,AU,WPR,2005,22,2005-22,9,4,13,0,0.0,Spring
Australia,AU,WPR,2005,23,2005-23,20,8,28,0,0.0,Summer
Australia,AU,WPR,2005,24,2005-24,17,2,19,0,0.0,Summer
Australia,AU,WPR,2005,25,2005-25,49,5,54,0,0.0,Summer
Australia,AU,WPR,2005,26,2005-26,55,4,59,0,0.0,Summer
Australia,AU,WPR,2005,27,2005-27,73,8,81,0,0.0,Summer
Australia,AU,WPR,2005,28,2005-28,50,3,53,0,0.0,Summer
Australia,AU,WPR,2005,29,2005-29,65,3,68,0,0.0,Summer
Australia,AU,WPR,2005,30,2005-30,62,6,68,0,0.0,Summer
Australia,AU,WPR,2005,31,2005-31,42,1,43,0,0.0,Summer
Australia,AU,WPR,2005,32,2005-32,32,8,40,0,0.0,Summer
Australia,AU,WPR,2005,33,2005-33,28,2,30,0,0.0,Summer
Australia,AU,WPR,2005,34,2005-34,27,8,35,0,0.0,Summer
Australia,AU,WPR,2005,35,2005-35,32,6,38,0,0.0,Summer
Australia,AU,WPR,2005,36,2005-36,15,7,22,0,0.0,Autumn
Australia,AU,WPR,2005,37,2005-37,9,3,12,0,0.0,Autumn
Australia,AU,WPR,2005,38,2005-38,3,4,7,0,0.0,Autumn
Australia,AU,WPR,2005,39,2005-39,4,2,6,0,0.0,Autumn
Australia,AU,WPR,2005,40,2005-40,1,4,5,0,0.0,Autumn
Australia,AU,WPR,2005,41,2005-41,1,2,3,0,0.0,Autumn
Australia,AU,WPR,2005,42,2005-42,0,1,1,0,0.0,Autumn
Australia,AU,WPR,2005,43,2005-43,0,3,3,0,0.0,Autumn
Australia,AU,WPR,2005,44,2005-44,0,1,1,0,0.0,Autumn
Australia,AU,WPR,2005,45,2005-45,0,1,1,0,0.0,Autumn
Australia,AU,WPR,2005,46,2005-46,0,1,1,0,0.0,Autumn
Australia,AU,WPR,2006,1,2006-01,0,0,0,0,0.0,Winter
Australia,AU,WPR,2006,2,2006-02,0,0,0,0,0.0,Winter
Australia,AU,WPR,2006,3,2006-03,1,0,1,0,0.0,Winter
Australia,AU,WPR,2006,4,2006-04,1,0,1,0,0.0,Winter
Australia,AU,WPR,2006,5,2006-05,0,0,0,0,0.0,Winter
Australia,AU,WPR,2006,6,2006-06,0,0,0,0,0.0,Winter
Australia,AU,WPR,2006,7,2006-07,0,0,0,0,0.0,Winter
Australia,AU,WPR,2006,8,2006-08,0,0,0,0,0.0,Winter
Australia,AU,WPR,2006,9,2006-09,0,0,0,0,0.0,Winter
Australia,AU,WPR,2006,10,2006-10,1,0,1,0,0.0,Spring
Australia,AU,WPR,2006,11,2006-11,0,0,0,0,0.0,Spring
Australia,AU,WPR,2006,12,2006-12,0,0,0,0,0.0,Spring
Australia,AU,WPR,2006,13,2006-13,1,0,1,0,0.0,Spring
Australia,AU,WPR,2006,14,2006-14,0,0,0,0,0.0,Spring
Australia,AU,WPR,2006,15,2006-15,0,0,0,0,0.0,Spring
Australia,AU,WPR,2006,16,2006-16,0,0,0,0,0.0,Spring
Australia,AU,WPR,2006,17,2006-17,0,0,0,0,0.0,Spring
Australia,AU,WPR,2006,18,2006-18,0,0,0,0,0.0,Spring
Australia,AU,WPR,2006,19,2006-19,0,0,0,0,0.0,Spring
Australia,AU,WPR,2006,20,2006-20,0,4,4,0,0.0,Spring
Australia,AU,WPR,2006,21,2006-21,2,0,2,0,0.0,Spring
Australia,AU,WPR,2006,22,2006-22,0,0,0,0,0.0,Spring
Australia,AU,WPR,2006,23,2006-23,1,1,2,0,0.0,Summer
Australia,AU,WPR,2006,24,2006-24,2,0,2,0,0.0,Summer
Australia,AU,WPR,2006,25,2006-25,2,4,6,0,0.0,Summer
Australia,AU,WPR,2006,26,2006-26,1,3,4,0,0.0,Summer
Australia,AU,WPR,2006,27,2006-27,2,6,8,0,0.0,Summer
Australia,AU,WPR,2006,28,2006-28,6,10,16,0,0.0,Summer
Australia,AU,WPR,2006,29,2006-29,10,10,20,0,0.0,Summer
Australia,AU,WPR,2006,30,2006-30,18,8,26,0,0.0,Summer
Australia,AU,WPR,2006,31,2006-31,11,15,26,0,0.0,Summer
Australia,AU,WPR,2006,32,2006-32,19,10,29,0,0.0,Summer
Australia,AU,WPR,2006,33,2006-33,17,13,30,0,0.0,Summer
Australia,AU,WPR,2006,34,2006-34,19,9,28,0,0.0,Summer
Australia,AU,WPR,2006,35,2006-35,9,5,14,0,0.0,Summer
Australia,AU,WPR,2006,36,2006-36,4,8,12,0,0.0,Autumn
Australia,AU,WPR,2006,37,2006-37,4,5,9,0,0.0,Autumn
Australia,AU,WPR,2006,38,2006-38,0,1,1,0,0.0,Autumn
Australia,AU,WPR,2006,39,2006-39,0,4,4,0,0.0,Autumn
Australia,AU,WPR,2006,40,2006-40,0,1,1,0,0.0,Autumn
Australia,AU,WPR,2006,41,2006-41,2,0,2,0,0.0,Autumn
Australia,AU,WPR,2006,42,2006-42,0,0,0,0,0.0,Autumn
Australia,AU,WPR,2006,43,2006-43,0,0,0,0,0.0,Autumn
Australia,AU,WPR,2006,44,2006-44,2,0,2,0,0.0,Autumn
Australia,AU,WPR,2006,45,2006-45,1,0,1,0,0.0,Autumn
Australia,AU,WPR,2006,46,2006-46,2,0,2,0,0.0,Autumn
Australia,AU,WPR,2006,47,2006-47,1,0,1,0,0.0,Autumn
Australia,AU,WPR,2006,48,2006-48,1,0,1,0,0.0,Autumn
Australia,AU,WPR,2006,49,2006-49,0,0,0,0,0.0,Winter
Australia,AU,WPR,2006,50,2006-50,0,0,0,0,0.0,Winter
Australia,AU,WPR,2006,51,2006-51,2,0,2,0,0.0,Winter
Australia,AU,WPR,2006,52,2006-52,0,0,0,0,0.0,Winter
Australia,AU,WPR,2007,1,2007-01,0,0,0,0,0.0,Winter
Australia,AU,WPR,2007,2,2007-02,3,0,3,0,0.0,Winter
Australia,AU,WPR,2007,3,2007-03,0,1,1,0,0.0,Winter
Australia,AU,WPR,2007,4,2007-04,1,0,1,0,0.0,Winter
Australia,AU,WPR,2007,5,2007-05,1,0,1,0,0.0,Winter
Australia,AU,WPR,2007,6,2007-06,0,0,0,0,0.0,Winter
Australia,AU,WPR,2007,7,2007-07,0,0,0,0,0.0,Winter
Australia,AU,WPR,2007,8,2007-08,1,0,1,0,0.0,Winter
Australia,AU,WPR,2007,9,2007-09,2,0,2,0,0.0,Winter
Australia,AU,WPR,2007,10,2007-10,1,0,1,0,0.0,Spring
Australia,AU,WPR,2007,11,2007-11,0,1,1,0,0.0,Spring
Australia,AU,WPR,2007,12,2007-12,0,0,0,0,0.0,Spring
Australia,AU,WPR,2007,13,2007-13,0,1,1,0,0.0,Spring
Australia,AU,WPR,2007,14,2007-14,1,0,1,0,0.0,Spring
Australia,AU,WPR,2007,15,2007-15,0,0,0,0,0.0,Spring
Australia,AU,WPR,2007,16,2007-16,0,1,1,0,0.0,Spring
Australia,AU,WPR,2007,17,2007-17,1,1,2,0,0.0,Spring
Australia,AU,WPR,2007,18,2007-18,0,0,0,0,0.0,Spring
Australia,AU,WPR,2007,19,2007-19,0,0,0,0,0.0,Spring
Australia,AU,WPR,2007,20,2007-20,1,0,1,0,0.0,Spring
Australia,AU,WPR,2007,21,2007-21,4,0,4,0,0.0,Spring
Australia,AU,WPR,2007,22,2007-22,6,0,6,0,0.0,Spring
Australia,AU,WPR,2007,23,2007-23,4,0,4,0,0.0,Summer
Australia,AU,WPR,2007,24,2007-24,4,0,4,0,0.0,Summer
Australia,AU,WPR,2007,25,2007-25,13,1,14,0,0.0,Summer
Australia,AU,WPR,2007,26,2007-26,24,1,25,0,0.0,Summer
Australia,AU,WPR,2007,27,2007-27,49,2,51,0,0.0,Summer
Australia,AU,WPR,2007,28,2007-28,138,1,139,0,0.0,Summer
Australia,AU,WPR,2007,29,2007-29,127,4,131,0,0.0,Summer
Australia,AU,WPR,2007,30,2007-30,151,7,158,0,0.0,Summer
Australia,AU,WPR,2007,31,2007-31,139,8,147,0,0.0,Summer
Australia,AU,WPR,2007,32,2007-32,152,5,157,0,0.0,Summer
Australia,AU,WPR,2007,33,2007-33,154,6,160,0,0.0,Summer
Australia,AU,WPR,2007,34,2007-34,120,7,127,0,0.0,Summer
Australia,AU,WPR,2007,35,2007-35,63,1,64,0,0.0,Summer
Australia,AU,WPR,2007,36,2007-36,49,6,55,0,0.0,Autumn
Australia,AU,WPR,2007,37,2007-37,25,3,28,0,0.0,Autumn
Australia,AU,WPR,2007,38,2007-38,15,0,15,0,0.0,Autumn
Australia,AU,WPR,2007,39,2007-39,13,6,19,0,0.0,Autumn
Australia,AU,WPR,2007,40,2007-40,1,1,2,0,0.0,Autumn
Australia,AU,WPR,2007,41,2007-41,1,2,3,0,0.0,Autumn
Australia,AU,WPR,2007,42,2007-42,1,4,5,0,0.0,Autumn
Australia,AU,WPR,2007,43,2007-43,0,1,1,0,0.0,Autumn
Australia,AU,WPR,2007,44,2007-44,2,0,2,0,0.0,Autumn
Australia,AU,WPR,2007,45,2007-45,0,3,3,0,0.0,Autumn
Australia,AU,WPR,2007,46,2007-46,1,1,2,0,0.0,Autumn
Australia,AU,WPR,2007,47,2007-47,0,3,3,0,0.0,Autumn
Australia,AU,WPR,2007,48,2007-48,1,2,3,0,0.0,Autumn
Australia,AU,WPR,2007,49,2007-49,1,2,3,0,0.0,Winter
Australia,AU,WPR,2007,50,2007-50,0,1,1,0,0.0,Winter
Australia,AU,WPR,2007,51,2007-51,1,1,2,0,0.0,Winter
Australia,AU,WPR,2007,52,2007-52,0,0,0,0,0.0,Winter
Australia,AU,WPR,2008,1,2008-01,1,0,1,0,0.0,Winter
Australia,AU,WPR,2008,2,2008-02,0,0,0,0,0.0,Winter
Australia,AU,WPR,2008,3,2008-03,1,1,2,0,0.0,Winter
Australia,AU,WPR,2008,4,2008-04,0,1,1,0,0.0,Winter
Australia,AU,WPR,2008,5,2008-05,1,0,1,0,0.0,Winter
Australia,AU,WPR,2008,6,2008-06,0,1,1,0,0.0,Winter
Australia,AU,WPR,2008,7,2008-07,0,2,2,0,0.0,Winter
Australia,AU,WPR,2008,8,2008-08,0,0,0,0,0.0,Winter
Australia,AU,WPR,2008,9,2008-09,0,0,0,0,0.0,Winter
Australia,AU,WPR,2008,10,2008-10,1,4,5,0,0.0,Spring
Australia,AU,WPR,2008,11,2008-11,0,0,0,0,0.0,Spring
Australia,AU,WPR,2008,12,2008-12,1,1,2,0,0.0,Spring
Australia,AU,WPR,2008,13,2008-13,2,1,3,0,0.0,Spring
Australia,AU,WPR,2008,14,2008-14,0,1,1,0,0.0,Spring
Australia,AU,WPR,2008,15,2008-15,0,2,2,0,0.0,Spring
Australia,AU,WPR,2008,16,2008-16,0,0,0,0,0.0,Spring
Australia,AU,WPR,2008,17,2008-17,0,0,0,0,0.0,Spring
Australia,AU,WPR,2008,18,2008-18,0,1,1,0,0.0,Spring
Australia,AU,WPR,2008,19,2008-19,2,0,2,0,0.0,Spring
Australia,AU,WPR,2008,20,2008-20,4,0,4,0,0.0,Spring
Australia,AU,WPR,2008,21,2008-21,2,2,4,0,0.0,Spring
Australia,AU,WPR,2008,22,2008-22,5,6,11,0,0.0,Spring
Australia,AU,WPR,2008,23,2008-23,1,5,6,0,0.0,Summer
Australia,AU,WPR,2008,24,2008-24,7,1,8,0,0.0,Summer
Australia,AU,WPR,2008,25,2008-25,2,4,6,0,0.0,Summer
Australia,AU,WPR,2008,26,2008-26,2,3,5,0,0.0,Summer
Australia,AU,WPR,2008,27,2008-27,3,1,4,0,0.0,Summer
Australia,AU,WPR,2008,28,2008-28,3,10,13,0,0.0,Summer
Australia,AU,WPR,2008,29,2008-29,4,4,8,0,0.0,Summer
Australia,AU,WPR,2008,30,2008-30,4,9,13,0,0.0,Summer
Australia,AU,WPR,2008,31,2008-31,6,10,16,0,0.0,Summer
Australia,AU,WPR,2008,32,2008-32,14,10,24,0,0.0,Summer
Australia,AU,WPR,2008,33,2008-33,19,8,27,0,0.0,Summer
Australia,AU,WPR,2008,34,2008-34,37,45,82,0,0.0,Summer
Australia,AU,WPR,2008,35,2008-35,49,55,104,0,0.0,Summer
Australia,AU,WPR,2008,36,2008-36,31,55,86,0,0.0,Autumn
Australia,AU,WPR,2008,37,2008-37,28,69,97,0,0.0,Autumn
Australia,AU,WPR,2008,38,2008-38,30,42,72,0,0.0,Autumn
Australia,AU,WPR,2008,39,2008-39,20,33,53,0,0.0,Autumn
Australia,AU,WPR,2008,40,2008-40,11,19,30,0,0.0,Autumn
Australia,AU,WPR,2008,41,2008-41,12,10,22,0,0.0,Autumn
Australia,AU,WPR,2008,42,2008-42,5,4,9,0,0.0,Autumn
Australia,AU,WPR,2008,43,2008-43,10,3,13,0,0.0,Autumn
Australia,AU,WPR,2008,44,2008-44,3,4,7,0,0.0,Autumn
Australia,AU,WPR,2008,45,2008-45,6,0,6,0,0.0,Autumn
Australia,AU,WPR,2008,46,2008-46,2,3,5,0,0.0,Autumn
Australia,AU,WPR,2008,47,2008-47,1,0,1,0,0.0,Autumn
Australia,AU,WPR,2008,48,2008-48,2,1,3,0,0.0,Autumn
Australia,AU,WPR,2008,49,2008-49,1,1,2,0,0.0,Winter
Australia,AU,WPR,2008,50,2008-50,0,0,0,0,0.0,Winter
Australia,AU,WPR,2008,51,2008-51,2,0,2,0,0.0,Winter
Australia,AU,WPR,2008,52,2008-52,0,1,1,0,0.0,Winter
Australia,AU,WPR,2009,1,2009-01,1,0,1,0,0.0,Winter
Australia,AU,WPR,2009,2,2009-02,1,0,1,0,0.0,Winter
Australia,AU,WPR,2009,3,2009-03,1,0,1,0,0.0,Winter
Australia,AU,WPR,2009,4,2009-04,3,0,3,0,0.0,Winter
Australia,AU,WPR,2009,5,2009-05,0,0,0,0,0.0,Winter
Australia,AU,WPR,2009,6,2009-06,0,0,0,0,0.0,Winter
Australia,AU,WPR,2009,7,2009-07,2,0,2,0,0.0,Winter
Australia,AU,WPR,2009,8,2009-08,2,0,2,0,0.0,Winter
Australia,AU,WPR,2009,9,2009-09,0,0,0,0,0.0,Winter
Australia,AU,WPR,2009,10,2009-10,4,0,4,0,0.0,Spring
Australia,AU,WPR,2009,11,2009-11,2,0,2,0,0.0,Spring
Australia,AU,WPR,2009,12,2009-12,3,1,4,0,0.0,Spring
Australia,AU,WPR,2009,13,2009-13,1,0,1,0,0.0,Spring
Australia,AU,WPR,2009,14,2009-14,0,0,0,0,0.0,Spring
Australia,AU,WPR,2009,15,2009-15,5,0,5,0,0.0,Spring
Australia,AU,WPR,2009,16,2009-16,0,0,0,0,0.0,Spring
Australia,AU,WPR,2009,17,2009-17,2,0,2,0,0.0,Spring
Australia,AU,WPR,2009,18,2009-18,17,2,19,0,0.0,Spring
Australia,AU,WPR,2009,19,2009-19,11,2,13,0,0.0,Spring
Australia,AU,WPR,2009,20,2009-20,4,1,5,0,0.0,Spring
Australia,AU,WPR,2009,21,2009-21,8,1,9,0,0.0,Spring
Australia,AU,WPR,2009,22,2009-22,22,0,22,0,0.0,Spring
Australia,AU,WPR,2009,23,2009-23,45,0,45,0,0.0,Summer
Australia,AU,WPR,2009,24,2009-24,109,3,112,0,0.0,Summer
Australia,AU,WPR,2009,25,2009-25,110,1,111,0,0.0,Summer
Australia,AU,WPR,2009,26,2009-26,107,1,108,0,0.0,Summer
Australia,AU,WPR,2009,27,2009-27,150,0,150,0,0.0,Summer
Australia,AU,WPR,2009,28,2009-28,542,0,542,0,0.0,Summer
Australia,AU,WPR,2009,29,2009-29,726,1,727,0,0.0,Summer
Australia,AU,WPR,2009,30,2009-30,841,0,841,0,0.0,Summer
Australia,AU,WPR,2009,31,2009-31,606,0,606,0,0.0,Summer
Australia,AU,WPR,2009,32,2009-32,606,1,607,0,0.0,Summer
Australia,AU,WPR,2009,33,2009-33,512,0,512,0,0.0,Summer
Australia,AU,WPR,2009,34,2009-34,203,0,203,0,0.0,Summer
Australia,AU,WPR,2009,35,2009-35,134,1,135,0,0.0,Summer
Australia,AU,WPR,2009,36,2009-36,113,0,113,0,0.0,Autumn
Australia,AU,WPR,2009,37,2009-37,63,0,63,0,0.0,Autumn
Australia,AU,WPR,2009,38,2009-38,28,0,28,0,0.0,Autumn
Australia,AU,WPR,2009,39,2009-39,27,0,27,0,0.0,Autumn
Australia,AU,WPR,2009,40,2009-40,18,0,18,0,0.0,Autumn
Australia,AU,WPR,2009,41,2009-41,16,0,16,0,0.0,Autumn
Australia,AU,WPR,2009,42,2009-42,6,0,6,0,0.0,Autumn
Australia,AU,WPR,2009,43,2009-43,2,0,2,0,0.0,Autumn
Australia,AU,WPR,2009,44,2009-44,4,0,4,0,0.0,Autumn
Australia,AU,WPR,2009,45,2009-45,6,0,6,0,0.0,Autumn
Australia,AU,WPR,2009,46,2009-46,6,1,7,0,0.0,Autumn
Australia,AU,WPR,2009,47,2009-47,3,0,3,0,0.0,Autumn
Australia,AU,WPR,2009,48,2009-48,5,0,5,0,0.0,Autumn
Australia,AU,WPR,2009,49,2009-49,6,0,6,0,0.0,Winter
Australia,AU,WPR,2009,50,2009-50,5,0,5,0,0.0,Winter
Australia,AU,WPR,2009,51,2009-51,3,0,3,0,0.0,Winter
Australia,AU,WPR,2009,52,2009-52,0,0,0,0,0.0,Winter
Australia,AU,WPR,2009,53,2009-53,0,0,0,0,0.0,Winter
Australia,AU,WPR,2010,1,2010-01,2,0,2,0,0.0,Winter
Australia,AU,WPR,2010,2,2010-02,1,0,1,0,0.0,Winter
Australia,AU,WPR,2010,3,2010-03,0,1,1,0,0.0,Winter
Australia,AU,WPR,2010,4,2010-04,0,0,0,0,0.0,Winter
Australia,AU,WPR,2010,5,2010-05,1,0,1,0,0.0,Winter
Australia,AU,WPR,2010,6,2010-06,1,0,1,0,0.0,Winter
Australia,AU,WPR,2010,7,2010-07,0,0,0,0,0.0,Winter
Australia,AU,WPR,2010,8,2010-08,3,1,4,0,0.0,Winter
Australia,AU,WPR,2010,9,2010-09,3,0,3,0,0.0,Winter
Australia,AU,WPR,2010,10,2010-10,1,0,1,0,0.0,Spring
Australia,AU,WPR,2010,11,2010-11,1,0,1,0,0.0,Spring
Australia,AU,WPR,2010,12,2010-12,2,0,2,0,0.0,Spring
Australia,AU,WPR,2010,13,2010-13,0,0,0,0,0.0,Spring
Australia,AU,WPR,2010,14,2010-14,0,0,0,0,0.0,Spring
Australia,AU,WPR,2010,15,2010-15,4,0,4,0,0.0,Spring
Australia,AU,WPR,2010,16,2010-16,2,0,2,0,0.0,Spring
Australia,AU,WPR,2010,17,2010-17,5,1,6,0,0.0,Spring
Australia,AU,WPR,2010,18,2010-18,1,0,1,0,0.0,Spring
Australia,AU,WPR,2010,19,2010-19,3,0,3,0,0.0,Spring
Australia,AU,WPR,2010,20,2010-20,3,1,4,0,0.0,Spring
Australia,AU,WPR,2010,21,2010-21,4,0,4,0,0.0,Spring
Australia,AU,WPR,2010,22,2010-22,2,1,3,0,0.0,Spring
Australia,AU,WPR,2010,23,2010-23,0,1,1,0,0.0,Summer
Australia,AU,WPR,2010,24,2010-24,5,0,5,0,0.0,Summer
Australia,AU,WPR,2010,25,2010-25,12,0,12,0,0.0,Summer
Australia,AU,WPR,2010,26,2010-26,18,0,18,0,0.0,Summer
Australia,AU,WPR,2010,27,2010-27,14,0,14,0,0.0,Summer
Australia,AU,WPR,2010,28,2010-28,14,1,15,0,0.0,Summer
Australia,AU,WPR,2010,29,2010-29,15,0,15,0,0.0,Summer
Australia,AU,WPR,2010,30,2010-30,29,2,31,0,0.0,Summer
Australia,AU,WPR,2010,31,2010-31,34,5,39,0,0.0,Summer
Australia,AU,WPR,2010,32,2010-32,23,21,44,0,0.0,Summer
Australia,AU,WPR,2010,33,2010-33,40,20,60,0,0.0,Summer
Australia,AU,WPR,2010,34,2010-34,52,12,64,0,0.0,Summer
Australia,AU,WPR,2010,35,2010-35,58,20,78,0,0.0,Summer
Australia,AU,WPR,2010,36,2010-36,50,27,77,0,0.0,Autumn
Australia,AU,WPR,2010,37,2010-37,34,22,56,0,0.0,Autumn
Australia,AU,WPR,2010,38,2010-38,64,41,105,0,0.0,Autumn
Australia,AU,WPR,2010,39,2010-39,50,42,92,0,0.0,Autumn
Australia,AU,WPR,2010,40,2010-40,61,36,97,0,0.0,Autumn
Australia,AU,WPR,2010,41,2010-41,25,27,52,0,0.0,Autumn
Australia,AU,WPR,2010,42,2010-42,29,21,50,0,0.0,Autumn
Australia,AU,WPR,2010,43,2010-43,28,26,54,0,0.0,Autumn
Australia,AU,WPR,2010,44,2010-44,19,28,47,0,0.0,Autumn
Australia,AU,WPR,2010,45,2010-45,13,16,29,0,0.0,Autumn
Australia,AU,WPR,2010,46,2010-46,6,8,14,0,0.0,Autumn
Australia,AU,WPR,2010,47,2010-47,13,10,23,0,0.0,Autumn
Australia,AU,WPR,2010,48,2010-48,6,13,19,0,0.0,Autumn
Australia,AU,WPR,2010,49,2010-49,5,15,20,0,0.0,Winter
Australia,AU,WPR,2010,50,2010-50,8,15,23,0,0.0,Winter
Australia,AU,WPR,2010,51,2010-51,13,16,29,0,0.0,Winter
Australia,AU,WPR,2010,52,2010-52,15,10,25,0,0.0,Winter
Australia,AU,WPR,2011,1,2011-01,14,7,21,0,0.0,Winter
Australia,AU,WPR,2011,2,2011-02,14,4,18,0,0.0,Winter
Australia,AU,WPR,2011,3,2011-03,15,7,22,0,0.0,Winter
Australia,AU,WPR,2011,4,2011-04,9,0,9,0,0.0,Winter
Australia,AU,WPR,2011,5,2011-05,16,0,16,0,0.0,Winter
Australia,AU,WPR,2011,6,2011-06,18,1,19,0,0.0,Winter
Australia,AU,WPR,2011,7,2011-07,21,1,22,0,0.0,Winter
Australia,AU,WPR,2011,8,2011-08,34,1,35,0,0.0,Winter
Australia,AU,WPR,2011,9,2011-09,22,1,23,0,0.0,Winter
Australia,AU,WPR,2011,10,2011-10,32,2,34,0,0.0,Spring
Australia,AU,WPR,2011,11,2011-11,16,2,18,0,0.0,Spring
Australia,AU,WPR,2011,12,2011-12,11,1,12,0,0.0,Spring
Australia,AU,WPR,2011,13,2011-13,15,2,17,0,0.0,Spring
Australia,AU,WPR,2011,14,2011-14,7,0,7,0,0.0,Spring
Australia,AU,WPR,2011,15,2011-15,8,2,10,0,0.0,Spring
Australia,AU,WPR,2011,16,2011-16,7,2,9,0,0.0,Spring
Australia,AU,WPR,2011,17,2011-17,3,1,4,0,0.0,Spring
Australia,AU,WPR,2011,18,2011-18,5,2,7,0,0.0,Spring
Australia,AU,WPR,2011,19,2011-19,2,0,2,0,0.0,Spring
Australia,AU,WPR,2011,20,2011-20,5,0,5,0,0.0,Spring
Australia,AU,WPR,2011,21,2011-21,6,0,6,0,0.0,Spring
Australia,AU,WPR,2011,22,2011-22,1,1,2,0,0.0,Spring
Australia,AU,WPR,2011,23,2011-23,3,2,5,0,0.0,Summer
Australia,AU,WPR,2011,24,2011-24,7,3,10,0,0.0,Summer
Australia,AU,WPR,2011,25,2011-25,20,9,29,0,0.0,Summer
Australia,AU,WPR,2011,26,2011-26,17,6,23,0,0.0,Summer
Australia,AU,WPR,2011,27,2011-27,26,12,38,0,0.0,Summer
Australia,AU,WPR,2011,28,2011-28,54,9,63,0,0.0,Summer
Australia,AU,WPR,2011,29,2011-29,57,19,76,0,0.0,Summer
